ID (2.5Hz), Table X, Table Y, Connector1 X, Connector1 Y, Connector2 X, Connector2 Y, Connector3 X, Connector3 Y, Connector4 X, Connector4 Y, Leg1 X, Leg1 Y, Leg2 X, Leg2 Y, Leg3 X, Leg3 Y, Leg4 X, Leg4 Y;
0, , , , , , , , , , , , , , , , , , ;
1, , , , , , , , , , , , , , , , , , ;
2, , , , , , , , , , , , , , , , , , ;
3, , , , , , , , , , , , , , , , , , ;
4, , , , , , , , , , , , , , , , , , ;
5, , , , , , , , , , , , , , , , , , ;
6, , , , , , , , , , , , , , , , , , ;
7, , , , , , , , , , , , , , , , , , ;
8, , , , , , , , , , , , , , , , , , ;
9, , , , , , , , , , , , , , , , , , ;
10, , , , , , , , , , , , , , , , , , ;
11, , , , , , , , , , , , , , , , , , ;
12, , , , , , , , , , , , , , , 0.973579287529, -0.397042155266, , ;
13, , , , , , , , , , , , , , , 0.55241638422, -0.0402581319213, , ;
14, , , , , , , , , , , , , , , 0.295974612236, 0.144806176424, , ;
15, , , , , , , , , , , , , , , 0.273096293211, 0.154410138726, , ;
16, , , , , , , , , , , , , , , 0.273286491632, 0.154379352927, , ;
17, , , , , , , , , , , , , , , 0.273254930973, 0.154457315803, , ;
18, , , , , , , , , , , 1.14242291451, -0.449179381132, , , 0.273200273514, 0.154436603189, , ;
19, , , , , , , , , , , 0.888000190258, -0.366339921951, , , 0.27314516902, 0.154435247183, , ;
20, , , , , , , , , , , 0.501778960228, 0.0142181981355, , , 0.273141682148, 0.154431730509, , ;
21, , , , , , , , , , , 0.359929084778, 0.207803279161, , , 0.273188531399, 0.154427811503, , ;
22, , , , , , , , , , , 0.331745803356, 0.219402372837, , , 0.273099094629, 0.154406458139, , ;
23, , , , , , , , , , , 0.331795960665, 0.21917155385, , , 0.273120462894, 0.154371201992, , ;
24, , , , , , , , , , , 0.331936836243, 0.219012454152, , , 0.273210525513, 0.154429793358, , ;
25, , , , , , , , , , , 0.332098931074, 0.218812018633, , , 0.273210883141, 0.154238209128, , ;
26, , , , , , , , , , , 0.332075744867, 0.219599694014, , , 0.273247182369, 0.154428169131, 1.03324949741, -0.267613649368;
27, , , , , , , , , , , 0.331933617592, 0.219525948167, , , 0.273266285658, 0.15456917882, 1.06406760216, 0.165736749768;
28, , , , , , , , , , , 0.332024127245, 0.218744575977, , , 0.273308455944, 0.154261097312, 1.07388842106, 0.219659909606;
29, , , , , , , , , , , 0.331835061312, 0.219219982624, , , 0.273310422897, 0.154413208365, 1.0738158226, 0.219823881984;
30, , , , , , , , , , , 0.33205550909, 0.218917921185, , , 0.273271888494, 0.154463842511, 1.07375621796, 0.219846501946;
31, , , , , , , , , , , 0.33194488287, 0.218905806541, , , 0.273198187351, 0.15442968905, 1.07367694378, 0.2197881639;
32, , , , , , , , , , , 0.331989884377, 0.218948036432, , , 0.273092776537, 0.154388725758, 1.07362818718, 0.219861850142;
33, , , , , , , , , , , 0.331977188587, 0.218937382102, 1.10704052448, 0.0171104893088, 0.273165106773, 0.154446944594, 1.07365453243, 0.219831973314;
34, , , , , , , , , , , 0.331994920969, 0.218952193856, 1.11496579647, 0.149844497442, 0.273209095001, 0.154496848583, 1.07371926308, 0.219894230366;
35, , , , , , , , , , , 0.332075029612, 0.219025328755, 1.11618185043, 0.164687082171, 0.273312598467, 0.154557585716, 1.07364749908, 0.219953089952;
36, , , , , , , , , , , 0.331840366125, 0.219121932983, 1.11602795124, 0.16450099647, 0.273148953915, 0.154410079122, 1.07367229462, 0.219812557101;
37, , , , , , , , , , , 0.331987589598, 0.218927115202, 1.11599338055, 0.164552733302, 0.273191720247, 0.154460981488, 1.07362759113, 0.219919532537;
38, , , , , , , , , , , 0.331756144762, 0.219243437052, 1.11598694324, 0.164589345455, 0.273203223944, 0.154448345304, 1.0737067461, 0.219867959619;
39, , , , , , , , , , , 0.332029253244, 0.218914479017, 1.11653983593, 0.164298817515, 0.273235619068, 0.154463261366, 1.07372355461, 0.219890579581;
40, 1.17770004272, -0.425540834665, 1.32770004272, -0.335540834665, 1.02770004272, -0.335540834665, 1.02770004272, -0.515540834665, 1.32770004272, -0.515540834665, 0.33181220293, 0.219272091985, 1.11646270752, 0.164293214679, 0.273260325193, 0.154455795884, 1.07369554043, 0.219857022166;
41, 0.84018445015, -0.0422202423215, 0.99018445015, 0.0477797576785, 0.69018445015, 0.0477797576785, 0.69018445015, -0.132220242321, 0.99018445015, -0.132220242321, 0.331747055054, 0.219272002578, 1.1159747839, 0.164520815015, 0.273247152567, 0.154481619596, 1.07368242741, 0.219874843955;
42, 0.747077047825, 0.207958891988, 0.897077047825, 0.297958891988, 0.597077047825, 0.297958891988, 0.597077047825, 0.117958891988, 0.897077047825, 0.117958891988, 0.331883788109, 0.21918708086, 1.11603498459, 0.164523899555, 0.273152798414, 0.154381677508, 1.07368636131, 0.219849929214;
43, 0.732965111732, 0.198923096061, 0.882965111732, 0.288923096061, 0.582965111732, 0.288923096061, 0.582965111732, 0.108923096061, 0.882965111732, 0.108923096061, 0.33198672533, 0.219561487436, 1.11613428593, 0.164463922381, 0.273507028818, 0.154586449265, 1.07348835468, 0.220076695085;
44, 0.732094466686, 0.195437267423, 0.882094466686, 0.285437267423, 0.582094466686, 0.285437267423, 0.582094466686, 0.105437267423, 0.882094466686, 0.105437267423, 0.331882148981, 0.218977481127, 1.11647284031, 0.164069458842, 0.273165643215, 0.154264345765, 1.07377684116, 0.219660148025;
45, 0.73178511858, 0.195713102818, 0.88178511858, 0.285713102818, 0.58178511858, 0.285713102818, 0.58178511858, 0.105713102818, 0.88178511858, 0.105713102818, 0.33188816905, 0.219077289104, 1.11589133739, 0.164602965117, 0.273183614016, 0.154512658715, 1.07361066341, 0.219966232777;
46, 0.732231557369, 0.195447489619, 0.882231557369, 0.285447489619, 0.582231557369, 0.285447489619, 0.582231557369, 0.105447489619, 0.882231557369, 0.105447489619, 0.332111865282, 0.219016835093, 1.11582803726, 0.164447560906, 0.273408651352, 0.154629051685, 1.07336914539, 0.219873338938;
47, 0.732438087463, 0.195466518402, 0.882438087463, 0.285466518402, 0.582438087463, 0.285466518402, 0.582438087463, 0.105466518402, 0.882438087463, 0.105466518402, 0.332022607327, 0.219193071127, 1.11576890945, 0.164557561278, 0.48763653636, 0.0635205879807, 1.07345890999, 0.219836235046;
48, 0.732340455055, 0.195274487138, 0.882340455055, 0.285274487138, 0.582340455055, 0.285274487138, 0.582340455055, 0.105274487138, 0.882340455055, 0.105274487138, 0.332016706467, 0.219090655446, 1.11627721786, 0.164548903704, 0.646402180195, 0.0767954438925, 1.07358968258, 0.219866573811;
49, 0.731835603714, 0.194508761168, 0.881835603714, 0.284508761168, 0.581835603714, 0.284508761168, 0.581835603714, 0.104508761168, 0.881835603714, 0.104508761168, 0.332277983427, 0.218769803643, 1.1156771183, 0.164137110114, 0.628434300423, 0.0607158206403, 1.07325816154, 0.219206601381;
50, 0.732289433479, 0.195350304246, 0.882289433479, 0.285350304246, 0.582289433479, 0.285350304246, 0.582289433479, 0.105350304246, 0.882289433479, 0.105350304246, 0.331927418709, 0.219244778156, 1.11624729633, 0.164319247007, 0.632963776588, 0.0650508776307, 1.07334053516, 0.219998717308;
51, 0.732334017754, 0.195221289992, 0.882334017754, 0.285221289992, 0.582334017754, 0.285221289992, 0.582334017754, 0.105221289992, 0.882334017754, 0.105221289992, 0.331996113062, 0.21914960444, 1.11581373215, 0.1644744277, 0.633076548576, 0.0650646239519, 1.07350647449, 0.219727933407;
52, 0.732419669628, 0.195249527693, 0.882419669628, 0.285249527693, 0.582419669628, 0.285249527693, 0.582419669628, 0.105249527693, 0.882419669628, 0.105249527693, 0.331847161055, 0.219449967146, 1.11585795879, 0.164191514254, 0.633177936077, 0.0651832446456, 1.07359302044, 0.219811871648;
53, 0.732332587242, 0.195234045386, 0.882332587242, 0.285234045386, 0.582332587242, 0.285234045386, 0.582332587242, 0.105234045386, 0.882332587242, 0.105234045386, 0.332004249096, 0.219303235412, 1.10760593414, 0.131391614676, 0.633382320404, 0.0652907192707, 1.07258749008, 0.220699965954;
54, 0.732515931129, 0.194762691855, 0.882515931129, 0.284762691855, 0.582515931129, 0.284762691855, 0.582515931129, 0.104762691855, 0.882515931129, 0.104762691855, 0.331867575645, 0.219243735075, 0.850747048855, 0.0340306274593, 0.63312381506, 0.0652478188276, 1.07253038883, 0.220745101571;
55, 0.732196867466, 0.195184454322, 0.882196867466, 0.285184454322, 0.582196867466, 0.285184454322, 0.582196867466, 0.105184454322, 0.882196867466, 0.105184454322, 0.331897228956, 0.2190631181, 0.813403427601, 0.0421228781343, 0.633092105389, 0.0650066956878, 1.07218980789, 0.220633879304;
56, 0.732056856155, 0.19515311718, 0.882056856155, 0.28515311718, 0.582056856155, 0.28515311718, 0.582056856155, 0.10515311718, 0.882056856155, 0.10515311718, 0.331945180893, 0.219303831458, 0.812362670898, 0.0440706275403, 0.633357644081, 0.0653151869774, 1.07255017757, 0.220758780837;
57, 0.732484281063, 0.195259332657, 0.882484281063, 0.285259332657, 0.582484281063, 0.285259332657, 0.582484281063, 0.105259332657, 0.882484281063, 0.105259332657, 0.332136183977, 0.219275549054, 0.812700390816, 0.0439530909061, 0.633481740952, 0.0653742477298, 1.07266438007, 0.220720261335;
58, 0.73239415884, 0.195243790746, 0.88239415884, 0.285243790746, 0.58239415884, 0.285243790746, 0.58239415884, 0.105243790746, 0.88239415884, 0.105243790746, 0.332006901503, 0.219086736441, 0.812054157257, 0.0442709811032, 0.633366167545, 0.0653307214379, 1.07249653339, 0.220753446221;
59, 0.732246339321, 0.195301070809, 0.882246339321, 0.285301070809, 0.582246339321, 0.285301070809, 0.582246339321, 0.105301070809, 0.882246339321, 0.105301070809, 0.332013309002, 0.218995153904, 0.813037872314, 0.0438607409596, 0.633296132088, 0.0654092356563, 1.07238125801, 0.22071865201;
60, 0.732452630997, 0.195658922195, 0.882452630997, 0.285658922195, 0.582452630997, 0.285658922195, 0.582452630997, 0.105658922195, 0.882452630997, 0.105658922195, 0.332339257002, 0.219611763954, 0.81271481514, 0.0439081564546, 0.633372068405, 0.0653847455978, 0.878941357136, 0.310979813337;
61, 0.732958078384, 0.195125222206, 0.882958078384, 0.285125222206, 0.582958078384, 0.285125222206, 0.582958078384, 0.105125222206, 0.882958078384, 0.105125222206, 0.332042396069, 0.219159021974, 0.812707424164, 0.0434235334396, 0.633409619331, 0.0655576139688, 0.854615330696, 0.337413609028;
62, 0.732878386974, 0.195398837328, 0.882878386974, 0.285398837328, 0.582878386974, 0.285398837328, 0.582878386974, 0.105398837328, 0.882878386974, 0.105398837328, 0.331914693117, 0.219605088234, 0.812460541725, 0.0443851426244, 0.633446514606, 0.0656979754567, 0.84458053112, 0.335082739592;
63, 0.732741475105, 0.195201352239, 0.882741475105, 0.285201352239, 0.582741475105, 0.285201352239, 0.582741475105, 0.105201352239, 0.882741475105, 0.105201352239, 0.332164049149, 0.218767553568, 0.812258780003, 0.0440246239305, 0.633399069309, 0.0653614699841, 0.844490647316, 0.334751367569;
64, 0.73277837038, 0.195389971137, 0.88277837038, 0.285389971137, 0.58277837038, 0.285389971137, 0.58277837038, 0.105389971137, 0.88277837038, 0.105389971137, 0.331934183836, 0.219364598393, 0.812090814114, 0.0443801097572, 0.633354723454, 0.0655116289854, 0.844462454319, 0.334912657738;
65, 0.732714235783, 0.195217326283, 0.882714235783, 0.285217326283, 0.582714235783, 0.285217326283, 0.582714235783, 0.105217326283, 0.882714235783, 0.105217326283, 0.332171112299, 0.219009011984, 0.81220471859, 0.0443373955786, 0.633365750313, 0.0654734075069, 0.844423234463, 0.334910929203;
66, 0.732699692249, 0.195268496871, 0.882699692249, 0.285268496871, 0.582699692249, 0.285268496871, 0.582699692249, 0.105268496871, 0.882699692249, 0.105268496871, 0.410536110401, 0.237672567368, 0.812662303448, 0.0441363453865, 0.633402824402, 0.0654600188136, 0.844482600689, 0.334855318069;
67, 0.734247148037, 0.194373771548, 0.884247148037, 0.284373771548, 0.584247148037, 0.284373771548, 0.584247148037, 0.104373771548, 0.884247148037, 0.104373771548, 0.811068296432, 0.0436808280647, 0.636653363705, 0.339973539114, 0.633412957191, 0.0655064657331, 0.844445824623, 0.334989786148;
68, 0.732580602169, 0.195486962795, 0.882580602169, 0.285486962795, 0.582580602169, 0.285486962795, 0.582580602169, 0.105486962795, 0.882580602169, 0.105486962795, 0.811137378216, 0.0439536385238, 0.633135974407, 0.355082005262, 0.633393704891, 0.0657154247165, 0.844249069691, 0.33526289463;
69, 0.732596993446, 0.195320174098, 0.882596993446, 0.285320174098, 0.582596993446, 0.285320174098, 0.582596993446, 0.105320174098, 0.882596993446, 0.105320174098, 0.811291337013, 0.0438391305506, 0.629118382931, 0.356112211943, 0.633563101292, 0.0654679089785, 0.844469666481, 0.335017889738;
70, 0.732826411724, 0.195337921381, 0.882826411724, 0.285337921381, 0.582826411724, 0.285337921381, 0.582826411724, 0.105337921381, 0.882826411724, 0.105337921381, 0.81132787466, 0.0436800830066, 0.629203736782, 0.356089323759, 0.633627831936, 0.0654556006193, 0.844443440437, 0.334924191236;
71, 0.732559978962, 0.195383176208, 0.882559978962, 0.285383176208, 0.582559978962, 0.285383176208, 0.582559978962, 0.105383176208, 0.882559978962, 0.105383176208, 0.811103761196, 0.0436516664922, 0.629002511501, 0.356148213148, 0.633411586285, 0.0654904022813, 0.8442735672, 0.33501085639;
72, 0.732433617115, 0.195388406515, 0.882433617115, 0.285388406515, 0.582433617115, 0.285388406515, 0.582433617115, 0.105388406515, 0.882433617115, 0.105388406515, 0.810991823673, 0.043658297509, 0.628897845745, 0.356140345335, 0.633281469345, 0.0654847547412, 0.844123661518, 0.334991514683;
73, 0.732566177845, 0.19533136487, 0.882566177845, 0.28533136487, 0.582566177845, 0.28533136487, 0.582566177845, 0.10533136487, 0.882566177845, 0.10533136487, 0.811116755009, 0.0437710881233, 0.629041671753, 0.356141984463, 0.633416116238, 0.065488114953, 0.844267606735, 0.335008352995;
74, 0.732838094234, 0.195356234908, 0.882838094234, 0.285356234908, 0.582838094234, 0.285356234908, 0.582838094234, 0.105356234908, 0.882838094234, 0.105356234908, 0.811264395714, 0.0436860583723, 0.629189431667, 0.356133818626, 0.633563935757, 0.0654754787683, 0.84441947937, 0.334975719452;
75, 0.732517659664, 0.195358812809, 0.882517659664, 0.285358812809, 0.582517659664, 0.285358812809, 0.582517659664, 0.105358812809, 0.882517659664, 0.105358812809, 0.811171770096, 0.0437029115856, 0.629135966301, 0.356142431498, 0.633511841297, 0.0654905363917, 0.844354450703, 0.334999591112;
76, 0.732720553875, 0.195364177227, 0.882720553875, 0.285364177227, 0.582720553875, 0.285364177227, 0.582720553875, 0.105364177227, 0.882720553875, 0.105364177227, 0.81110149622, 0.0439694598317, 0.628995001316, 0.356159061193, 0.633364617825, 0.0654978007078, 0.844198167324, 0.334998756647;
77, 0.732406139374, 0.195372462273, 0.882406139374, 0.285372462273, 0.582406139374, 0.285372462273, 0.582406139374, 0.105372462273, 0.882406139374, 0.105372462273, 0.811071574688, 0.043662160635, 0.628998756409, 0.356158941984, 0.633360862732, 0.0654908046126, 0.844187498093, 0.334984064102;
78, 0.732572376728, 0.195368096232, 0.882572376728, 0.285368096232, 0.582572376728, 0.285368096232, 0.582572376728, 0.105368096232, 0.882572376728, 0.105368096232, 0.81117784977, 0.0436667017639, 0.629124760628, 0.356145620346, 0.633478939533, 0.0654836446047, 0.844327270985, 0.334972172976;
79, 0.732756137848, 0.195357397199, 0.882756137848, 0.285357397199, 0.582756137848, 0.285357397199, 0.582756137848, 0.105357397199, 0.882756137848, 0.105357397199, 0.811240613461, 0.0437453091145, 0.629169821739, 0.356146275997, 0.633527994156, 0.0654830783606, 0.84433978796, 0.334992498159;
80, 0.732832849026, 0.195372164249, 0.882832849026, 0.285372164249, 0.582832849026, 0.285372164249, 0.582832849026, 0.105372164249, 0.882832849026, 0.105372164249, 0.811103224754, 0.0437659025192, 0.629096388817, 0.356161862612, 0.633450627327, 0.0654940754175, 0.844281435013, 0.335037589073;
81, 0.732547938824, 0.195334464312, 0.882547938824, 0.285334464312, 0.582547938824, 0.285334464312, 0.582547938824, 0.105334464312, 0.882547938824, 0.105334464312, 0.811085522175, 0.0437393561006, 0.629018247128, 0.356149435043, 0.633373141289, 0.0654853954911, 0.84420800209, 0.334996670485;
82, 0.732464015484, 0.195331647992, 0.882464015484, 0.285331647992, 0.582464015484, 0.285331647992, 0.582464015484, 0.105331647992, 0.882464015484, 0.105331647992, 0.811134397984, 0.0437530651689, 0.629063785076, 0.356157362461, 0.633417904377, 0.0655013024807, 0.844277262688, 0.334998875856;
83, 0.732721686363, 0.195317402482, 0.882721686363, 0.285317402482, 0.582721686363, 0.285317402482, 0.582721686363, 0.105317402482, 0.882721686363, 0.105317402482, 0.811194121838, 0.0437166579068, 0.629133999348, 0.35615247488, 0.633492946625, 0.0654926896095, 0.844322621822, 0.334985882044;
